content,place,year,month
"@smritiirani Ms Yale Degree,  aren't Nehru-Gandhis also responsible for Global Warming?! 

@AamAadmiParty @JoinAAP https://t.co/nZSFkZfiT4",India,2017,July
"Danger is looming on the Horizon
#GlobalWarming
https://t.co/VgV3zyHVRU
@Pupulmimi @IAmSudhirMishra @calamur @suhelseth @AlPallavi @nistula",India,2017,July
#Isfahan under dust storm. A reason of this is #GlobalWarming that @realDonaldTrump denies. #AriaRad #اصفهان #Iran #follo4folloback #Follow https://t.co/AacpuxHkCw,India,2017,July
Recession of Himalayan glaciers alarming: ISRO scientists https://t.co/6q62uEJpix via @economictimes #HimalayanGlaciers #GlobalWarming https://t.co/a0c6VnhfDb,India,2017,July
"The earth shrugs off the fad of ""global warming"" https://t.co/bNL2k7x7TT",India,2017,July
Still people don't understand the impact of Global Warming. . :/ :( https://t.co/FqiO0M9Ji7,India,2017,July
"You have no idea how icebergs and effects of global warming works, do you? #NoNobelPrizeForYouMyFriend https://t.co/CLK0n4QcvA",India,2017,July
"#climatechange #GlobalWarming 
balance life and development with #MotherNature for the sustained #PlanetEarth &amp; #nextGen 
via @UNEP @UNFCCC https://t.co/6NQKWsuRdY",India,2017,July
The size comparison on this #BreakingNews looks scary 😯😯#GlobalWarming https://t.co/qepDzDfACl,India,2017,July
"Iceberg 4 times size of London snaps off Antarctic ice shelf
https://t.co/3ZcZZ6XFuT
-via @inshorts
#environment #GlobalWarming",India,2017,July
"Iceberg 4 times size of London snaps off #Antarctic ice shelf #GlobalWarming The end is near! 
https://t.co/Xxc363MEnt",India,2017,July
How Much Do You Know About Solving Global Warming? https://t.co/ZDIJXfk176 #sustainability #sustainableenergy,India,2017,July
but global warming isn't real https://t.co/QDR44wtkus,India,2017,July
Also breaking news to some people: Global warming is real. https://t.co/I5SZnMurGm,India,2017,July
"#top5 from around the globe. #isis leader #baghdadi  dead, #japan floods and lot more. #terrorism  #Pakistan  #usa  #GlobalWarming https://t.co/vjwkYzz23J",India,2017,July
#โทษที่เอาแต่ใจ (@ Dinga's Paradise in Global Warming) https://t.co/r98FSgdbYa,India,2017,July
"Where are the rains ? !
#globalwarming #mumbaimonsoon",India,2017,July
"@realDonaldTrump When d Lst🌲Is Cut,d Lst 🐟Eaten, n Lst Stream Poisond U Wil Realize,U Can't Eat Money"" #globalwarming is 4 real not a hoax! https://t.co/eAsv615V5a",India,2017,July
I M COOL BUT THIS GLOBAL WARMING MAKE ME 🔥😎 https://t.co/2SY0vAaMcO,India,2017,July
"""Global warming aint real""

Sure.. https://t.co/htJtNjzA10",India,2017,July
I think global warming is doing its shit now. 🌍,India,2017,July
"Per capita power consumption in India
is 1075 kWh. 60% of it comes from burning coal, which fuels global warming and raises health concerns. https://t.co/8TLmLp5qZR",India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/OlxbOeNfSl,India,2017,July
"🌿Don't waste money on global warming. Man’s atrocities creates the surroundings soaked in blood, you change they change🌿@POTUS @VP #ccot 😎",India,2017,July
"@myogiadityanath sir I hope you understand global warming, every rainy season tons of water got wasted, there is no water harvest plan, help",India,2017,July
We are entering very serious and uncharted risks re global warming and rising sea levels. Most large cities in world are on sea / ports. https://t.co/fWb1lRyctz,India,2017,July
It's hot even at NathiaGali. #GlobalWarming https://t.co/pagZ2f6ona,India,2017,July
Global warming https://t.co/CufCj1v9Sl,India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/XBApl9iXpZ,India,2017,July
"It's not enough that US has been a major contributor to global warming. Never mind all that, let's just go ballistic on fireworks on ID.",India,2017,July
@jan77hd Global warming results!,India,2017,July
ปวดตา (@ Dinga's Paradise in Global Warming) https://t.co/TmIRInJt4r,India,2017,July
"This is global warming ㅠㅠㅠㅠ 

They are freaking hot \(//∇//)\

PS. Kang Daniel should be ILLEGAL ❌ 

#워너원 #WANNAONE https://t.co/HWPenGF6HA",India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/X68CjCImn0,India,2017,July
"Paris Climate Agreement:
Planet Earth: I am scared.
Planet Venus &amp; Sun: You will soon become one of US. 

#climate #globalwarming #G20",India,2017,July
"When water logging and uprooted trees make it to the news, you know how much damage we have caused to this planet. #Rain #GlobalWarming",India,2017,July
Stop global warming start tree planting in your area.,India,2017,July
"#Climate change is for real...
#ClimateChangeIsReal 
Global warming is for real...
#ParisAgreement much needed.
@ParisAgreement @PMOIndia https://t.co/LRqPLNDDeb",India,2017,July
"The world talks of global warming &amp; climate change, but Madhya Pradesh has taken a concrete step to deal with it: CM #MPPlants6CroreTrees https://t.co/jTUX1Xc830",India,2017,July
"me : *strips down*
trees outside the window : *gets excited* *forgets to convert CO2 to O2* 
*global warming &amp; climate change gets worse*",India,2017,July
I’m cool but global warming made me hot 😂,India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/WQluIMndjP,India,2017,June
"name one causes global warming? 

""hot chicks"" 
hahahahahhahaha",India,2017,June
We got 3 years to make significant reductions in GHG emissions or face the prospect of dangerous global warming https://t.co/DmNfETyydR https://t.co/HFuClkhkGo,India,2017,June
"#DelhiRains
It's raining in Delhi but still can't switch off AC and feel the air :(
#Pollution #GlobalWarming",India,2017,June
@Pamela_Moore13 Probably true.. I may further add that Global Warming provides a marvelous excuse for Global Gandhism -- more precisely Global Vedic Culture,India,2017,June
"Respect 5000 yrs old nation #Bharat ! 
#FreeTibet #FreeKailash #GlobalPeace #GlobalWarming #OBOR  @PDChina",India,2017,June
"@XiJinping 
Still you have chance to influence #bharat 
1) Work in favour of #GlobalWarming 
Free #Tibet 
#OBOR #kailashmansarovar @PDChina",India,2017,June
"@XiJinping 
Check your intent to occupy himalayan Nepal &amp; Bhutan
Not in favor of #bharat &amp; #globalwarming
#OBOR #kailashmansarovar @PDChina",India,2017,June
"Are the billion who cause global warming responsible to the billion who will sleep hungry tonight?
#FruitTreesChangeLives",India,2017,June
"Good morning. Waking up to a series of pleasant mornings in #chennai, rare but happening right now. Maybe global warming good for us ;)",India,2017,June
Unprecedented presence of humidity in Islamabad in June! Global warming seems to be gaining on us.,India,2017,June
"Meat eaters are causing more Global Warming than Coal burning 

https://t.co/7aktdW21VN",India,2017,June
"In 4 yrs, #heatwaves have claimed over 4000 lives. Changes need to be made nationally &amp; globally
https://t.co/etVf4KJsku
#GlobalWarming #CSR https://t.co/DWMreJnaFt",India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/7JvvWWXcxF,India,2017,June
"@njyo Welcome back, you didn't mis much. Global warming still a reality, korea is still a hot spot, middle east got worse. India PM traveled...",India,2017,June
its so cold these days. global warming is a hoax by the chinese,India,2017,June
Vo kuch global warming ka problem tha. https://t.co/miCtMCSId5,India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/iEZ1gckgZB,India,2017,June
@kalps1616 @AbhinavAgarwal Like the meeting in Davos where all the CEO s brought their individual jets to discuss global warming 😈,India,2017,June
@vikramchandra @narendramodi hope he can convince not educate to Mr.Triumph regarding global warming and Indian collaboration.,India,2017,June
"@PMOIndia @nitin_gadkari 
This should not be made. Becoz of Global warming itself is destructing it. https://t.co/yDBXWOxOzV",India,2017,June
"Is hydrogen the future of the car? https://t.co/NvPB53oA9U
Good hope ..!!
hydrogen fuel may lead to protect earth from global warming ..!!!!",India,2017,June
"It’s So #Hot in #Phoenix, Planes Can’t Take Off #climatechange #globalwarming via @ClimateCentral @blkahn https://t.co/4I8AOHZUZ1 https://t.co/d6SU4POLNl",India,2017,June
While @POTUS denies #GlobalWarming @GovPressOffice signs #climatechange pact b/w #California &amp; #China - Read here: https://t.co/VlTVhkIwpd,India,2017,June
bye bye Sunday (@ Dinga's Paradise in Global Warming) https://t.co/Nnzb4j7Xrs,India,2017,June
Villages &amp; cities in #Iran are suffering from drought in summer. Photo says all. #Tehran #water #GlobalWarming #AriaRad #follo4folloback https://t.co/rpLgDDSXmb,India,2017,June
@SwaroopH blame global warming https://t.co/JYnhFlmz2P,India,2017,June
!!! ..and global warming is worth what? https://t.co/tlsH1iR98L,India,2017,June
"I'm cool but global warming made me hot...
.
.
#SaquibMusica
#CoolForTheSummer 
#GlobalWarming https://t.co/Kq00PxgTMK",India,2017,June
"Global warming and deforestation affecting our rivers in a big way , we have to take care of nature or nature will #RallyForRivers",India,2017,June
"It has been a crazy summer in US ,thanks to Global Warming https://t.co/HQXfBHiPQC",India,2017,June
"Its Global Warming not Heartwarming

HEARTWARMING TUBELIGHT",India,2017,June
sleep till die (@ Dinga's Paradise in Global Warming) https://t.co/1d5P2QiXdn,India,2017,June
Global warming : let's be honest with ourselves on climate change and accept to act! #climatechange #ParisAgreement 🌍🌊😡🙏 https://t.co/bGp3e8lq5Q,India,2017,June
"One of the reasons for global warming is release of methane in atmosphere by https://t.co/ISS8HfHMlD with gau seva,won't this increase it?",India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/y6BZIKKwG4,India,2017,June
More than 1 million species have already faced extinction due to #GlobalWarming. Let us stand together and fight against global warming! https://t.co/gBzhGXqvlL,India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/Pncl4LW3qa,India,2017,June
global warming is real https://t.co/YeEVmIGi4U,India,2017,June
An some say Global warming is Chinese myth?😢 https://t.co/KbZ7Xv6WFZ,India,2017,June
"Old memories: In 2014 I created this SandArt in USA on #Globalwarming with the message ""SaveTree Save MotherEarth"" https://t.co/lrbt7Pq9Pc",India,2017,June
This might be one of million things affected with global warming. 🌎 🔥 https://t.co/OMiL3J4Hq0,India,2017,June
@realDonaldTrump @POTUS if u r seeing temps across Europe perhaps u might awaken to the fact that global warming is for real.WAKE UP MR.PREZ,India,2017,June
"#m a cool buddy⛄
#Due to_Global_Warming_m_hot🌞 https://t.co/0rpyhtdhrE",India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/0BVo6XP38E,India,2017,June
sir does you bring sundeep upside i can save this earth i know many thing about globalwarming.every plant is imp in india,India,2017,June
#flatearth #chemtrails #lizardaliens #globalwarming conspiracy theorists... please watch. It makes a lot of sense. https://t.co/kGTnZZxmQ6,India,2017,June
Negative impacts from global warming are forcing people to leave their homes. Take #ClimateAction on #WorldRefugeeDay !,India,2017,June
Negative impacts from global warming are forcing people to leave their homes. Take #ClimateAction on #WorldRefugeeDay! https://t.co/geUjsWMPSC,India,2017,June
I'm at Dinga's Paradise in Global Warming https://t.co/W7ctqgRHwS,India,2017,June
I’m cool but global warming made me hot. https://t.co/8i8KnURnzN,India,2017,June
"THE SUN's extended cameo in MONSOON Kerala. 
#climatechange #globalwarming #rain #norain @ Palghat https://t.co/2wRqlHyyUh",India,2017,June
