content,place,year,month
I guess @officialBovi can now be happy about this person tweets.  Artistes and comedians are using their platforms to raise awareness about global warming/Climate change because it is the world’s biggest challenge. You can do same too. https://t.co/18p4N1yyxN,africa,2018,May
"Unfortunately Bovi, my life’s work is centered on lives that could be destroyed because of global warming &amp; it’s because of ignorance that climate adaption has been slower in Africa. I wish it was just about having a sense of humor, your response clearly shows you’re out of touch https://t.co/Y2IqVaHlCT",africa,2018,May
Pray for the healing of the scars in our landscape wrought not just by our volcanic past but also by the gradual global warming that has made #Fuerteventura the largest desert &amp; semi-desert area in Europe. @thykingdom_come https://t.co/1Jsz2VJJ7R,africa,2018,May
What’s with the WEATHER yo! This whole #GlobalWarming has got us tripping.,africa,2018,May
"We hear of carbon emissions and global warming, deforestation and destruction of habitats, extinction of species and the worst of them all, albeit overlooked, is the lost of the human mind.",africa,2018,May
There is global warming that's for sure. And the sad thing is that it doesn't discriminate it affects us all. #BeatPlasticsPollution #DontPollute,africa,2018,May
"Air pollution from coal-fired power plants linked with asthma, cancer, heart and lung ailments,neurological problems, acid rain, Global warming, and other severe environmental and public health impacts.@NemaKenya  @savelamu @AmuPower @UKenyatta @deCOALonize https://t.co/6wt2wt4JHu",africa,2018,May
"Showering, in Global Warming!!! @ Egypt https://t.co/UqR5TDOtZN",africa,2018,May
"@Elcrucifixio Pilot did not know jack about global warming? A whole Pilot?

Ah",africa,2018,April
"Hi Boo. 
We want to discuss the effects of Global warming. Get my jollof ready. https://t.co/PvPR5M1tVG",africa,2018,April
Happy #EarthDay #GBCI #EarthDay2018 @GBCI_India @GBCIEurope @USGBC #actonclimate #ReduceReuseRecycle #ClimateChangeIsReal #GlobalWarming #saveourplanet #SaveOurOceans https://t.co/qriepmsFXE,africa,2018,April
😂😂 Eti Global warming riddim can't wait to hear it @Dj_Burn @Iamthe_Rae     @HomeboyzRadio #FreshAir #JSHBR,africa,2018,April
#Carbonemmision remains a major challenge as we seek to tackle climate change.Multifaceted conversations on #GreenLiving  ongoing at @MSTCDC @KuriaNjr @PACJA1 @UNICEFwater @UNFCCC  #SDG13 #SDG6 @globalwarming @jacobbaraza @Suswatch_Kenya @Environment_Ke https://t.co/ksZpv7IOK5,africa,2018,April
#AfricansSpeak we must reflect and redefine our connection to mother Earth if we are to fully reclaim and restore our planet against global warming.@MSTCDC @PACJA1 @UNFCCC @kewasnetceo @Action_Aid @kot @Suswatch_Kenya @ajur_gai @UNICEFwater #greenliving https://t.co/QomBAm9IYO,africa,2018,April
It was not raining but water flowing from Mt.Kilimanjaro caused floods and broke the road...is it because of global warming ? https://t.co/XcYXdy8eb3,africa,2018,April
"The use of biomass and biogas fuel's is being encouraged to reduce the use of dry mass that increases fumes in the atmosphere, this is to gradually reduce the effect of global warming says the minister for energy #NatResourcesUg @centre4policy",africa,2018,April
“90% of Americans say global warming is not a top concern” ~ 2017 summer poll by Bloomberg,africa,2018,March
@aeleo92 Iss global warming - Pele,africa,2018,March
"Did you know Cybercrime costs the world more than 3 billion dollars globally - much more than hard drugs, human trafficking and global warming put together globally? https://t.co/KxWGmZLGqH",africa,2018,March
Fight against global warming! @ Edo (state) https://t.co/pa1ZuIkFgg,africa,2018,March
"Conservation Agriculture raises the amount of organic matter in the soil. It acts as a “carbon sink”, and reduces global warming.

#CAConference2018",africa,2018,March
“More trees are needed to capture the carbon in the atmosphere to prevent global warming.” Prof.Julius Tanui @KWTAKenya @Evironment_Ke @KeForestService @angiemwihaki #BreakfastKBC #WorldWaterDay https://t.co/w5qBP1gmql,africa,2018,March
"@curiosse No. No.

Global Warming, Intensive farming, consumption of natural resources, environmental pollution etc... All these are as a result of Overpopulation. It doesn't only apply to the poor. Whether you can take care of them or not, it's causing a large damage!",africa,2018,March
"Bruh are u trying to get rid of the poor people, cause the elites of the world are trying to find a ""passive aggressive"" way to do so... now they will just accelerate ""Global warming"" .... https://t.co/TpuQVwwWKb",africa,2018,March
Global warming cannot be blamed on humans https://t.co/OlW4raqe2T,africa,2018,March
Methane gas is highly explosive &amp; is highly emitted at the  Olusosun Dumpsite &amp; a high contributor to the global warming.There was never an arrangement to manage the gas emission.@Lawma_gov @followlasg @followlsstf @AkinwunmiAmbode @VSSanitation @tolulopeab @ossap_sdgs @moelagos,africa,2018,March
"Thank you @alykhansatchu for spreading the word on #globalwarming
#ClimateChangeIsReal https://t.co/3jK29ChtIY",africa,2018,March
"It's a thing like Carbon Dioxide, CeeC are you kidding me Global warming ma lo bere, o like oxygen n Hydrogen 😏😏😏🎉 yen yen yen https://t.co/pHeExvQ46T",africa,2018,March
"#BBnaija

Carbon(ii)oxide

And carbon(i)oxide

Which is responsible for global warming?",africa,2018,March
How wud u say global warming isnt attributed to lekki flood 😕😕😕😕😕😕😕😕😕😕.,africa,2018,March
Global warming Yi Ni problem,africa,2018,March
It’s a debate you’re supposed to make people believe that global warming exists by giving points not buy defining terms #BBNaija https://t.co/ftOFJS7NYQ,africa,2018,March
"Global warming is a fact. We can see it all around is. For a fact, our climate here in Nigeria has changed @BBNaija #bbnaija",africa,2018,March
"@Rouvafe Global warming cud be attributed to one of the causes asides bad drainage system, Think deep bruh",africa,2018,March
Africa has been the least to cause global warming but guess what Africa is the worst hit - Leo #Bbnaija,africa,2018,March
"Global warming...
#BBNaija",africa,2018,March
All those pple saying big brother is nt educative should bring their dumb ass here and learn abt global warming now #BBNaija,africa,2018,March
When u get ready with ur best Party clothes for a global warming presentation  but but Biggie is a sadist 😂 I love it Clean housemates Clean #BBNaija,africa,2018,March
Those who didn’t understand global warming will understand it today. By force. 😀 #bbnaija #BBNaija,africa,2018,March
"#BBNaija 10mins b4 the presentation &amp; you can invite that friend even enemy that think #BBNaija is just all about kissing,sleeping,eating &amp; party. Tonight could be their 1st time of hearing about global warming.
There will be something to learn.",africa,2018,March
"Nope,she’s stammering.Meaning,she doesn’t know much about global warming and at the same time,she doesn’t wanna fall hands lol😆 https://t.co/aNsCThfTbD",africa,2018,March
"Every household should plant a tree
#bbnaija global warming",africa,2018,March
"Me: let's encourage aforestation.
Cut a tree and plant 4 as a replacement.
#globalwarming #bbnaija",africa,2018,March
"Ifuenada: climate change brings about global warming.
Deforestation also a major cause of climate change which leads to #globalwarning.#BBNaija
Spontaneous emmision of carbondioxide.",africa,2018,March
@BBNaijaUpdates It's very sad what is being taught in our universities.These guys are all graduates and they cannot discuss intelligently on global warming.Sad!,africa,2018,March
"Biggie; CeeC, what is global warming?

CeeC; global warming uhmm... when the carbon dioxide..... kinda uhmmm.... and you have uhmm.... the kinda effect... you know... it’s not a new thing yuno.. but people now see it as a thing..

Me; https://t.co/CViFEbAJYY",africa,2018,March
Watching the HMs debating global warming is hilarious! Most of us don't know what is going on in our environment. We need to wake the F up and learn! #BBNaija,africa,2018,March
@kriz_official @101naomi2 I can see that there are a lot of dumb people like Nina on this trend. I wonder where we are going as a country. This is 2018 and most of her supporters still don't understand global warming.,africa,2018,March
I can't even be against the topic. I would feel guilty saying Global warming doesn't exist 😒#Bbnaija,africa,2018,March
I feel like getting on Tv to talk/argue about Global warming 😹😹😹 #Bbnaija,africa,2018,March
"@BBNaija Just disappointed with Nina, she say that the first time she heard about global warming is in BB house",africa,2018,March
"So Nina has never heard of global warming before in her life, she heard it for the first time in the house....this girl keeps embarrassing Imo girls 😂 😂 #BBNaija #Nina",africa,2018,March
"@Adebayosusi Dumb, not innocent.. i can see how it's easy to confused the two things.. an innocent 21 years old girl wey don collect prick.. and hasn't heard about Global warming ever before??
#staywoke  #BBNaija",africa,2018,March
